SITE,SITE_NUM,NUMBER,X_METERS,Y_METERS,SPECIES_CODE,L1NUM,L1DBH,L2NUM,L2DBH,L3NUM,L3DBH,L4NUM,L4DBH,L5NUM,L5DBH,L6NUM,L6DBH,L7NUM,L7DBH,TOTLDBH,TOTLSTEM,TOTLBA,D1NUM,D1DBH,D2NUM,D2DBH,D3NUM,D3DBH,D4NUM,D4DBH,D5NUM,D5DBH,D6NUM,D6DBH,D7NUM,D7DBH,TOTDDBH,TOTDSTEM,TOTDBA,C1NUM,C1DBH,C2NUM,C2DBH,C3NUM,C3DBH,TOTCDBH,TOTCSTEM,TOTCBA,HEIGHT_1,HEIGHT_2,CANOPY_M,CANOPY2_M,AREAC,COPICE,DEAD,TOT_BIOM,LEAF_BIOM
Tshane,9,17,24.5,5.5,3,1,13.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,13.00,1,132.73,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0.00,3.20,4.2,4.0,13.19,0,0,42.38,1.785
Tshane,9,19,30.2,9.7,3,1,6.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6.50,1,33.18,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0.00,1.60,2.3,2.0,3.61,0,0,4.84,0.321
Tshane,9,25,41.6,12.4,3,1,25.8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,25.80,1,522.79,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0.00,2.97,7.2,5.5,31.10,0,0,164.13,5.204
Tshane,9,26,39.1,1.4,3,1,11.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,11.50,1,103.87,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0.00,2.50,3.4,3.8,10.15,0,0,25.37,1.190
Tshane,9,27,40.3,6.1,3,1,12.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,12.00,1,113.10,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0.00,2.90,3.0,4.0,9.42,0,0,32.36,1.442
Tshane,9,38,44.3,37.6,3,1,30.7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,30.70,1,740.23,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0.00,3.12,8.2,8.0,51.52,0,0,136.90,5.893
Tshane,9,49,22.6,40.6,3,1,28.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,28.20,1,624.58,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0.00,8.20,7.3,7.0,40.13,0,0,569.09,13.901
Tshane,9,50,24.8,44.7,3,1,9.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,9.00,1,63.62,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0.00,3.10,3.3,3.0,7.78,0,0,19.04,0.948
Tshane,9,51,25.3,45.6,3,1,15.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,15.00,1,176.71,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0.00,3.50,4.1,4.0,12.88,0,0,62.73,2.433
Tshane,9,52,24.4,57.5,3,1,4.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4.00,1,12.57,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0.00,1.70,2.2,2.0,3.46,0,0,1.87,0.152
Tshane,9,53,30.8,55,3,1,22.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,22.50,1,397.61,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0.00,3.24,5.5,5.5,23.76,0,0,134.90,4.457
Tshane,9,54,34.3,54.2,3,1,31.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,31.50,1,779.31,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0.00,3.46,9.0,10.0,70.69,0,0,291.03,8.182
Tshane,9,57,36.9,38.81,3,1,22.8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,22.80,1,408.28,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0.00,3.29,6.5,5.5,28.08,0,0,141.07,4.617
Tshane,9,58,38.7,46.46,3,1,12.5,1,14.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,27.00,2,287.85,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0.00,2.89,4.1,3.5,11.27,0,0,85.34,3.103
Tshane,9,59,42.8,51.84,3,1,5.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5.60,1,24.63,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0.00,1.50,1.7,1.5,2.00,0,0,3.32,0.238
Tshane,9,61,43,41.84,3,1,15.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,15.60,1,191.13,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0.00,5.70,4.0,3.8,11.94,0,0,67.42,3.513
Tshane,9,63,48.7,47.5,3,1,6.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6.50,1,33.18,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0.00,1.70,1.8,1.9,2.69,0,0,5.16,0.338
Tshane,9,66,7.7,64.25,3,1,16.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,16.50,1,213.82,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0.00,4.00,3.0,4.0,9.42,0,0,87.97,3.179
Tshane,9,69,18.6,75.9,3,1,27.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,27.00,1,572.56,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0.00,3.10,5.2,5.1,20.83,0,0,106.85,4.917
Tshane,9,71,21,73.41,3,1,13.5,1,4.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,17.50,2,155.71,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0.00,3.12,3.2,2.5,6.28,0,0,31.42,2.011
Tshane,9,75,43.9,64.4,3,1,6.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6.50,1,33.18,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0.00,1.50,2.6,2.5,5.11,0,0,3.66,0.418
Tshane,9,81,5.7,95.96,3,1,25.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,25.00,1,490.87,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0.00,5.84,5.0,7.0,27.49,0,0,310.67,8.616
Tshane,9,82,6.3,96.11,3,1,26.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,26.00,1,530.93,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0.00,8.80,3.0,4.0,9.42,0,0,266.60,9.589
Tshane,9,85,9,83,3,1,7.5,1,8.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,16.00,2,100.92,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0.00,3.00,2.5,3.0,5.89,0,0,29.77,1.350
Tshane,9,92,23,93.9,3,1,9.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,9.50,1,70.88,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0.00,1.90,1.8,2.1,2.97,0,0,12.79,0.692
Tshane,9,105,62,10.47,3,1,17.9,1,27.4,1,9.9,0,0.0,0,0.0,0,0.0,0,0.0,55.20,3,918.27,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0.00,10.70,10.0,8.0,62.83,0,0,1122.94,23.785
Tshane,9,106,63.6,15.97,3,1,27.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,27.10,1,576.80,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0.00,8.40,7.5,7.0,41.23,0,0,537.09,13.279
Tshane,9,110,70.2,7.8,3,1,10.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,10.50,1,86.59,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0.00,2.50,3.0,3.0,7.07,0,0,14.66,1.153
Tshane,9,116,79.2,18.71,3,1,5.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5.00,1,19.63,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0.00,1.50,2.0,2.0,3.14,0,0,2.62,0.198
Tshane,9,117,83.6,18.91,3,1,9.5,2,5.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,19.50,3,110.15,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0.00,2.00,3.0,3.0,7.07,0,0,21.37,1.039
Tshane,9,121,100,13.58,3,1,13.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,13.50,1,143.14,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0.00,3.00,4.0,3.0,9.42,0,0,27.99,1.849
Tshane,9,123,57.4,25.96,3,1,28.7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,28.70,1,646.92,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0.00,7.20,6.0,7.0,32.99,0,0,515.45,12.855
Tshane,9,124,64.7,24.29,3,1,15.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,15.60,1,191.13,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0.00,5.20,4.0,2.5,7.85,0,0,102.89,3.598
Tshane,9,125,65.7,25.7,3,1,20.4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,20.40,1,326.85,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0.00,5.70,7.0,4.0,21.99,0,0,198.17,6.039
Tshane,9,128,66.2,36.05,3,1,12.6,1,8.5,1,10.0,1,8.0,0,0.0,0,0.0,0,0.0,39.10,4,310.24,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0.00,3.50,3.0,4.0,9.42,0,0,112.83,3.870
Tshane,9,129,76.4,26.86,3,0,0.0,2,19.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,38.60,3,585.11,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0.00,6.90,5.0,4.0,15.71,0,0,444.02,11.425
Tshane,9,130,81.7,22.73,3,1,13.9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,13.90,1,151.75,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0.00,3.50,3.5,4.0,11.00,0,0,53.51,2.146
Tshane,9,131,84.7,25.43,3,1,5.8,1,2.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8.30,2,31.33,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0.00,2.00,3.0,3.0,7.07,0,0,4.55,0.490
Tshane,9,133,89.1,26.32,3,1,8.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8.50,1,56.75,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0.00,2.00,2.0,3.0,4.71,0,0,10.70,0.601
Tshane,9,134,91.5,24.55,3,1,9.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,9.00,1,63.62,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0.00,2.00,2.5,2.0,3.93,0,0,12.05,0.661
Tshane,9,135,90.4,26.9,3,1,13.8,1,10.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,23.80,2,228.11,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0.00,3.00,4.0,4.0,12.57,0,0,43.47,2.549
Tshane,9,138,57.8,45.76,3,1,11.8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,11.80,1,109.36,1,16.4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,16.40,1,211.24,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0.00,2.80,1.3,1.5,1.53,0,0,20.34,1.464
Tshane,9,141,63.5,49.4,3,1,14.3,1,26.9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,41.20,2,728.93,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0.00,7.20,3.5,4.0,11.00,0,0,583.79,14.184
Tshane,9,142,66.5,47.06,3,1,17.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,17.50,1,240.53,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0.00,6.40,4.5,4.0,14.14,0,0,93.44,4.459
Tshane,9,149,90.6,44.57,3,1,18.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,18.00,1,254.47,1,14.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,14.00,1,153.94,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0.00,4.70,4.0,5.0,15.71,0,0,124.80,4.191
Tshane,9,150,94.6,53.48,3,1,15.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,15.50,1,188.69,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0.00,3.50,3.5,3.5,9.62,0,0,42.03,2.487
Tshane,9,158,61.5,79.03,3,1,10.7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,10.70,1,89.92,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0.00,2.50,2.0,2.0,3.14,0,0,21.82,1.056
Tshane,9,166,81.4,66.09,3,1,28.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,28.50,1,637.94,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0.00,9.20,6.0,7.0,32.99,0,0,330.58,11.220
Tshane,9,170,86.6,70.8,3,1,18.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,18.00,1,254.47,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0.00,6.20,5.3,4.5,18.73,0,0,166.61,5.266
Tshane,9,171,90.5,63,3,1,23.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,23.20,1,422.73,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0.00,8.40,6.0,6.0,28.27,0,0,205.71,7.934
Tshane,9,178,56.3,89.6,3,1,17.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,17.00,1,226.98,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0.00,3.10,3.5,4.5,12.37,0,0,44.62,2.599
Tshane,9,181,70,80.09,3,1,10.5,1,8.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,19.00,2,143.34,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0.00,3.00,2.4,3.0,5.65,0,0,28.03,1.850
Tshane,9,8,10.7,4.8,4,1,12.0,1,8.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,20.50,2,169.84,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0.00,2.50,3.5,4.0,11.00,0,0,27.70,1.834
Tshane,9,16,26.3,13.1,4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,1,0.00,1,10.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,10.00,1,78.54,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0.00,2.00,2.5,4.0,7.85,0,1,0.00,0.000
Tshane,9,18,26.6,3.6,4,1,8.0,6,6.0,1,4.0,0,0.0,0,0.0,0,0.0,0,0.0,48.00,8,232.48,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0.00,3.00,5.0,5.5,21.60,0,0,71.10,2.687
Tshane,9,20,28.3,12.9,4,1,7.0,1,1.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8.50,2,40.25,1,8.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8.50,1,56.75,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0.00,1.80,2.8,3.1,6.82,0,0,5.22,0.542
Tshane,9,28,46.9,10.6,4,1,7.5,2,6.0,5,5.0,0,0.0,0,0.0,0,0.0,0,0.0,44.50,8,198.90,1,4.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4.00,1,12.57,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0.00,2.80,4.3,3.9,13.17,0,0,56.23,2.232
Tshane,9,29,1.5,21.4,4,1,10.0,3,8.0,2,8.5,4,2.0,0,0.0,0,0.0,0,0.0,59.00,10,355.39,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0.00,3.80,4.1,4.3,13.85,0,0,141.66,4.632
Tshane,9,30,7.6,37.4,4,1,3.0,7,5.0,2,7.0,0,0.0,0,0.0,0,0.0,0,0.0,52.00,10,221.48,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0.00,3.20,3.5,5.0,13.74,0,0,72.30,2.722
Tshane,9,31,13.1,32.6,4,1,2.5,5,5.5,3,5.0,0,0.0,0,0.0,0,0.0,0,0.0,45.00,9,182.61,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0.00,3.20,4.7,4.2,15.50,0,0,37.44,2.286
Tshane,9,33,20.9,22.1,4,1,4.0,2,5.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,14.00,3,51.84,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0.00,2.00,2.8,2.5,5.50,0,0,7.32,0.694
Tshane,9,40,3.1,40,4,1,6.0,2,8.0,3,7.0,1,5.0,0,0.0,0,0.0,0,0.0,48.00,7,263.89,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0.00,3.00,2.8,3.5,7.70,0,0,81.15,2.982
Tshane,9,41,7.2,40,4,1,10.0,2,6.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,22.00,3,135.09,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0.00,3.00,4.0,3.2,10.05,0,0,40.36,1.717
Tshane,9,42,8.3,39.8,4,1,7.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,7.50,1,44.18,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0.00,3.20,2.2,2.2,3.80,0,0,9.81,0.859
Tshane,9,45,13.5,55.8,4,1,8.0,2,5.0,1,4.0,1,3.0,0,0.0,0,0.0,0,0.0,25.00,5,109.17,1,8.5,1,7.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,15.50,2,95.23,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0.00,3.00,4.5,3.8,13.43,0,0,32.32,1.441
Tshane,9,46,18.9,52.3,4,1,6.0,2,7.0,1,5.0,3,4.0,0,0.0,0,0.0,0,0.0,37.00,7,162.58,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0.00,3.00,4.1,3.5,11.27,0,0,48.96,2.001
Tshane,9,47,20,51.1,4,1,2.0,1,2.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4.50,2,8.05,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0.00,1.70,2.7,3.2,6.79,0,0,1.18,0.105
Tshane,9,48,20.7,54.7,4,0,0.0,5,5.5,3,6.0,64,0.0,0,0.0,0,0.0,0,0.0,45.50,73,203.61,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0.00,3.20,4.0,5.0,15.71,0,0,66.23,2.540
Tshane,9,55,34.49,39.64,4,1,2.0,3,4.0,1,3.5,0,0.0,0,0.0,0,0.0,0,0.0,17.50,5,50.46,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0.00,1.80,2.2,3.0,5.18,0,0,6.46,0.633
Tshane,9,60,44.5,59.64,4,1,10.0,1,2.0,1,9.0,1,7.0,0,0.0,0,0.0,0,0.0,28.00,4,183.78,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0.00,3.00,4.1,4.0,12.88,0,0,55.64,2.213
Tshane,9,64,0,68.37,4,0,0.0,2,7.0,1,5.0,1,3.0,0,0.0,0,0.0,0,0.0,22.00,5,103.67,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0.00,3.00,4.5,3.0,10.60,0,0,20.64,1.480
Tshane,9,67,14.5,61.1,4,1,5.0,2,3.5,1,4.0,1,6.0,0,0.0,0,0.0,0,0.0,22.00,5,79.72,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0.00,2.80,3.0,3.5,8.25,0,0,21.66,1.050
Tshane,9,68,25.3,68.54,4,1,7.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,7.00,1,38.48,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0.00,2.00,3.4,2.5,6.68,0,0,7.13,0.437
Tshane,9,73,30.1,74.36,4,0,0.0,3,3.5,2,2.5,0,0.0,0,0.0,0,0.0,0,0.0,15.50,6,38.68,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0.00,2.70,4.2,4.0,13.19,0,0,7.37,0.697
